month,forecast
2025-09-01,8.522446282121033
2025-10-01,9.255020409568619
2025-11-01,11.496527584802934
2025-12-01,13.204405475986661
2026-01-01,7.52641304828227
2026-02-01,6.193560785262186
2026-03-01,10.901848882370793
2026-04-01,11.646804413286205
2026-05-01,12.055434624714266
2026-06-01,5.042822882678017
2026-07-01,8.865355321183717
2026-08-01,7.074873965920281
